case_id,event_position,name,timestamp,day,user,anomaly,isAnomaly
5596,2,Activity AE,6/13/1970 11:00,Monday,Keven,Normal,0
3710,3,Activity AE,6/13/1970 11:00,Monday,Issac,Early,1
8138,2,Activity O,6/13/1970 11:00,Tuesday,Hannah,SkipSequence,1
2451,2,Activity AG,6/13/1970 11:00,Friday,Alpha,Normal,0
945,4,Activity B,6/13/1970 11:00,Tuesday,Roseanne,Normal,0
8385,4,Activity B,6/13/1970 11:00,Friday,Keven,Normal,0
9369,5,Activity B,6/13/1970 11:00,Thursday,Sherlene,Normal,0
8604,1,Activity N,6/13/1970 11:00,Tuesday,Amanda,Normal,0
9,0,Activity A,6/13/1970 11:00,Monday,Michaele,Normal,0
6114,2,Activity AG,6/13/1970 11:00,Monday,Alpha,Normal,0
8660,3,Activity AF,6/13/1970 11:00,Wednesday,Vickie,Normal,0
6434,2,Activity K,6/13/1970 11:00,Tuesday,Emily,Normal,0
663,4,Activity O,6/13/1970 11:00,Friday,Junior,Normal,0
4970,2,Activity K,6/13/1970 11:00,Tuesday,Emily,Normal,0
4091,5,Activity O,6/13/1970 12:00,Thursday,Jamika,Normal,0
9363,2,Activity AE,6/13/1970 12:00,Monday,Issac,Normal,0
3385,2,Activity AG,6/13/1970 12:00,Friday,Alpha,Normal,0
3498,4,Activity O,6/13/1970 12:00,Tuesday,Craig,Normal,0
6156,1,Activity N,6/13/1970 12:00,Thursday,Rossie,Normal,0
5301,3,Activity AF,6/13/1970 12:00,Wednesday,Vickie,Normal,0
2451,3,Activity AH,6/13/1970 13:00,Monday,Donald,Normal,0
8138,3,Activity B,6/13/1970 13:00,Wednesday,Anna,SkipSequence,1
4970,3,Activity D,6/13/1970 13:00,Tuesday,Chan,Normal,0
8660,4,Activity O,6/13/1970 13:00,Tuesday,Lannie,Normal,0
6114,3,Activity AH,6/13/1970 13:00,Monday,Donald,Normal,0
663,5,Activity B,6/13/1970 13:00,Tuesday,Roseanne,Normal,0
5596,3,Activity AF,6/13/1970 13:00,Friday,Vickie,Normal,0
9,1,Activity N,6/13/1970 13:00,Monday,Elisha,Normal,0
6434,3,Activity D,6/13/1970 13:00,Monday,Steve,Normal,0
3710,4,Activity AF,6/13/1970 13:00,Wednesday,Vickie,Early,1
8604,2,Activity AE,6/13/1970 13:00,Thursday,Issac,Normal,0
9363,3,Activity AF,6/13/1970 14:00,Friday,Vickie,Normal,0
3385,3,Activity AH,6/13/1970 14:00,Friday,Donald,Normal,0
6156,2,Activity AE,6/13/1970 14:00,Monday,Keven,Normal,0
4091,6,Activity B,6/13/1970 14:00,Thursday,Sherlene,Normal,0
3498,5,Activity B,6/13/1970 14:00,Monday,Hugo,Normal,0
9091,0,Activity A,6/13/1970 14:00,Wednesday,Gema,Normal,0
8643,0,Activity A,6/13/1970 14:00,Monday,Michaele,Normal,0
7162,0,Activity A,6/13/1970 14:00,Monday,Michaele,Normal,0
5301,4,Activity O,6/13/1970 14:00,Friday,Junior,Normal,0
8471,0,Activity A,6/13/1970 14:00,Monday,Michaele,Normal,0
5329,0,Activity A,6/13/1970 14:00,Monday,Michaele,Normal,0
4970,4,Activity B,6/13/1970 15:00,Thursday,Sonia,Normal,0
3710,5,Activity B,6/13/1970 15:00,Thursday,Sherlene,Early,1
5596,4,Activity O,6/13/1970 15:00,Friday,Junior,Normal,0
3614,0,Activity A,6/13/1970 15:00,Monday,Michaele,Normal,0
8660,5,Activity B,6/13/1970 15:00,Thursday,Sherlene,Normal,0
6114,4,Activity O,6/13/1970 15:00,Tuesday,Craig,Normal,0
2451,4,Activity O,6/13/1970 15:00,Wednesday,Earl,Normal,0
8604,3,Activity AF,6/13/1970 15:00,Monday,Vickie,Normal,0
6434,4,Activity B,6/13/1970 15:00,Friday,Roseanne,Normal,0
9,2,Activity Y,6/13/1970 15:00,Friday,Micheline,Normal,0
777,0,Activity A,6/13/1970 15:00,Wednesday,Michaele,Normal,0
2762,0,Activity A,6/13/1970 16:00,Wednesday,Gema,Normal,0
8471,1,Activity N,6/13/1970 16:00,Wednesday,Shandi,Normal,0
5329,1,Activity N,6/13/1970 16:00,Wednesday,Charles,Normal,0
9363,4,Activity O,6/13/1970 16:00,Tuesday,Lannie,Normal,0
9091,1,Activity C,6/13/1970 16:00,Friday,Vickie,Normal,0
6156,3,Activity AF,6/13/1970 16:00,Friday,Vickie,Normal,0
8643,1,Activity N,6/13/1970 16:00,Thursday,Marilyn,Normal,0
3385,4,Activity O,6/13/1970 16:00,Tuesday,James,Normal,0
7162,1,Activity N,6/13/1970 16:00,Thursday,Amanda,Normal,0
5301,5,Activity B,6/13/1970 16:00,Thursday,Anna,Normal,0
3614,1,Activity N,6/13/1970 17:00,Wednesday,Rossie,Normal,0
6114,5,Activity B,6/13/1970 17:00,Monday,Jack,Normal,0
777,1,Activity N,6/13/1970 17:00,Friday,Michaele,Normal,0
9,3,Activity AB,6/13/1970 17:00,Monday,Issac,Normal,0
5596,5,Activity B,6/13/1970 17:00,Tuesday,Roseanne,Normal,0
8604,4,Activity O,6/13/1970 17:00,Thursday,Hannah,Normal,0
2451,5,Activity B,6/13/1970 17:00,Thursday,Alyce,Normal,0
5329,2,Activity P,6/13/1970 18:00,Friday,Junior,Normal,0
3385,5,Activity B,6/13/1970 18:00,Friday,Roseanne,Normal,0
7162,2,Activity AE,6/13/1970 18:00,Monday,Keven,Normal,0
8643,2,Activity AE,6/13/1970 18:00,Thursday,Issac,Normal,0
8471,2,Activity AE,6/13/1970 18:00,Monday,Keven,Normal,0
6156,4,Activity O,6/13/1970 18:00,Friday,Junior,Normal,0
9363,5,Activity B,6/13/1970 18:00,Thursday,Sherlene,Normal,0
1998,0,Activity A,6/13/1970 18:00,Wednesday,Gema,Normal,0
2762,1,Activity C,6/13/1970 18:00,Thursday,Vickie,Normal,0
9091,2,Activity L,6/13/1970 18:00,Monday,Craig,Normal,0
9,4,Activity Z,6/13/1970 19:00,Friday,Charles,Normal,0
8604,5,Activity B,6/13/1970 19:00,Tuesday,Roseanne,Normal,0
3614,2,Activity AE,6/13/1970 19:00,Monday,Keven,Normal,0
5117,0,Activity A,6/13/1970 19:00,Wednesday,Gema,Normal,0
4504,0,Activity A,6/13/1970 19:00,Wednesday,Gema,Normal,0
777,2,Activity R,6/13/1970 19:00,Friday,Donald,Normal,0
2762,2,Activity L,6/13/1970 20:00,Thursday,Tiffiny,Normal,0
6156,5,Activity B,6/13/1970 20:00,Tuesday,Roseanne,Normal,0
8643,3,Activity AF,6/13/1970 20:00,Wednesday,Vickie,Normal,0
7162,3,Activity AF,6/13/1970 20:00,Wednesday,Vickie,Normal,0
5329,3,Activity Q,6/13/1970 20:00,Friday,Rossie,Normal,0
1998,1,Activity C,6/13/1970 20:00,Friday,Keven,Normal,0
9091,3,Activity D,6/13/1970 20:00,Tuesday,Hoyt,Normal,0
8471,3,Activity AF,6/13/1970 20:00,Wednesday,Vickie,Normal,0
5117,1,Activity C,6/13/1970 21:00,Friday,Keven,Normal,0
4504,1,Activity C,6/13/1970 21:00,Tuesday,Della,Normal,0
1362,0,Activity A,6/13/1970 21:00,Wednesday,Michaele,Normal,0
777,3,Activity T,6/13/1970 21:00,Wednesday,Junior,Normal,0
8897,0,Activity A,6/13/1970 21:00,Monday,Michaele,Normal,0
5697,0,Activity A,6/13/1970 21:00,Wednesday,Gema,Normal,0
9,5,Activity O,6/13/1970 21:00,Wednesday,Sherell,Normal,0
9738,0,Activity A,6/13/1970 21:00,Monday,Michaele,Normal,0
3614,3,Activity AF,6/13/1970 21:00,Friday,Vickie,Normal,0
7705,0,Activity A,6/13/1970 22:00,Friday,Rossana,Attribute,1
8782,0,Activity A,6/13/1970 22:00,Monday,Michaele,Normal,0
8471,4,Activity O,6/13/1970 22:00,Friday,Junior,Normal,0
7162,4,Activity O,6/13/1970 22:00,Friday,Iluminada,Normal,0
1998,2,Activity K,6/13/1970 22:00,Friday,Emily,Normal,0
9091,4,Activity B,6/13/1970 22:00,Thursday,Anna,Normal,0
2762,3,Activity D,6/13/1970 22:00,Tuesday,Hoyt,Normal,0
5329,4,Activity O,6/13/1970 22:00,Thursday,Iluminada,Normal,0
8643,4,Activity O,6/13/1970 22:00,Friday,Junior,Normal,0
8897,1,Activity N,6/13/1970 23:00,Tuesday,Shandi,Normal,0
3614,4,Activity O,6/13/1970 23:00,Friday,Junior,Normal,0
5697,1,Activity C,6/13/1970 23:00,Thursday,Ronald,Normal,0
9738,1,Activity N,6/13/1970 23:00,Thursday,Shandi,Normal,0
4504,2,Activity K,6/13/1970 23:00,Monday,Emily,Normal,0
9,6,Activity B,6/13/1970 23:00,Thursday,Sonia,Normal,0
777,4,Activity S,6/13/1970 23:00,Tuesday,Issac,Normal,0
5117,2,Activity K,6/13/1970 23:00,Tuesday,Emily,Normal,0
1362,1,Activity N,6/13/1970 23:00,Wednesday,Charles,Normal,0
8643,5,Activity B,6/14/1970 0:00,Tuesday,Roseanne,Normal,0
7162,5,Activity B,6/14/1970 0:00,Friday,Roseanne,Normal,0
5329,5,Activity B,6/14/1970 0:00,Friday,Roseanne,Normal,0
1998,3,Activity D,6/14/1970 0:00,Monday,Steve,Normal,0
514,0,Activity A,6/14/1970 0:00,Monday,Michaele,Normal,0
2762,4,Activity B,6/14/1970 0:00,Tuesday,Roseanne,Normal,0
8471,5,Activity B,6/14/1970 0:00,Tuesday,Roseanne,Normal,0
6982,0,Activity A,6/14/1970 0:00,Monday,Michaele,Normal,0
7705,1,Activity N,6/14/1970 0:00,Wednesday,Charles,Attribute,1
8782,1,Activity N,6/14/1970 0:00,Monday,Elisha,Normal,0
9738,2,Activity AE,6/14/1970 1:00,Monday,Keven,Normal,0
5697,2,Activity L,6/14/1970 1:00,Monday,Craig,Normal,0
9722,0,Activity A,6/14/1970 1:00,Monday,Michaele,Normal,0
5117,3,Activity D,6/14/1970 1:00,Monday,Steve,Normal,0
1362,2,Activity P,6/14/1970 1:00,Friday,Junior,Normal,0
8897,2,Activity AE,6/14/1970 1:00,Monday,Keven,Normal,0
3614,5,Activity B,6/14/1970 1:00,Tuesday,Roseanne,Normal,0
4504,3,Activity D,6/14/1970 1:00,Tuesday,Sigrid,Normal,0
777,5,Activity O,6/14/1970 1:00,Thursday,Junior,Normal,0
3220,0,Activity A,6/14/1970 1:00,Monday,Michaele,Normal,0
6982,1,Activity N,6/14/1970 2:00,Friday,Shandi,Normal,0
6643,0,Activity A,6/14/1970 2:00,Monday,Michaele,Normal,0
8782,2,Activity Y,6/14/1970 2:00,Friday,Grayce,Normal,0
7705,2,Activity P,6/14/1970 2:00,Friday,Joe,Attribute,1
514,1,Activity N,6/14/1970 2:00,Friday,Rossie,Normal,0
1998,4,Activity B,6/14/1970 2:00,Friday,Craig,Normal,0
5697,3,Activity D,6/14/1970 3:00,Thursday,Frances,Normal,0
1107,0,Activity A,6/14/1970 3:00,Monday,Michaele,Normal,0
3220,1,Activity N,6/14/1970 3:00,Wednesday,Sigrid,Normal,0
9722,1,Activity N,6/14/1970 3:00,Monday,Della,Normal,0
9738,3,Activity AF,6/14/1970 3:00,Wednesday,Vickie,Normal,0
4504,4,Activity B,6/14/1970 3:00,Wednesday,Ronald,Normal,0
5117,4,Activity B,6/14/1970 3:00,Friday,Craig,Normal,0
777,6,Activity B,6/14/1970 3:00,Thursday,Keven,Normal,0
1362,3,Activity Q,6/14/1970 3:00,Tuesday,Roseanne,Normal,0
1186,0,Activity A,6/14/1970 3:00,Monday,Michaele,Normal,0
8897,3,Activity AF,6/14/1970 3:00,Friday,Vickie,Normal,0
7705,3,Activity Q,6/14/1970 4:00,Tuesday,Rossie,Attribute,1
6982,2,Activity AE,6/14/1970 4:00,Monday,Keven,Normal,0
6643,1,Activity N,6/14/1970 4:00,Monday,Amanda,Normal,0
514,2,Activity AE,6/14/1970 4:00,Monday,Issac,Normal,0
8782,3,Activity AC,6/14/1970 4:00,Friday,Carmella,Normal,0
1362,4,Activity O,6/14/1970 5:00,Thursday,Craig,Normal,0
1253,0,Activity A,6/14/1970 5:00,Monday,Michaele,Normal,0
9738,4,Activity O,6/14/1970 5:00,Friday,Junior,Normal,0
9722,2,Activity AG,6/14/1970 5:00,Wednesday,Sharee,Attribute,1
1107,1,Activity N,6/14/1970 5:00,Wednesday,Charles,Normal,0
3220,2,Activity AG,6/14/1970 5:00,Tuesday,Alpha,Normal,0
5697,4,Activity B,6/14/1970 5:00,Thursday,Keven,Normal,0
9322,0,Activity A,6/14/1970 5:00,Monday,Michaele,Normal,0
8868,0,Activity A,6/14/1970 5:00,Monday,Michaele,Normal,0
8897,4,Activity O,6/14/1970 5:00,Friday,Junior,Normal,0
1186,1,Activity N,6/14/1970 5:00,Monday,Elisha,Normal,0
6643,2,Activity O,6/14/1970 6:00,Friday,Junior,Early,1
5232,0,Activity A,6/14/1970 6:00,Monday,Michaele,Normal,0
514,3,Activity AF,6/14/1970 6:00,Friday,Vickie,Normal,0
2752,0,Activity A,6/14/1970 6:00,Wednesday,Michaele,Normal,0
337,0,Activity A,6/14/1970 6:00,Monday,Michaele,Normal,0
257,0,Activity A,6/14/1970 6:00,Monday,Michaele,Normal,0
8782,4,Activity Z,6/14/1970 6:00,Thursday,Jack,Normal,0
7705,4,Activity O,6/14/1970 6:00,Saturday,Josef,Attribute,1
6982,3,Activity AF,6/14/1970 6:00,Wednesday,Vickie,Normal,0
1186,2,Activity Y,6/14/1970 7:00,Monday,Carmella,Normal,0
1362,5,Activity B,6/14/1970 7:00,Monday,Sherlene,Normal,0
1253,1,Activity N,6/14/1970 7:00,Monday,Della,Normal,0
3220,3,Activity AH,6/14/1970 7:00,Monday,Donald,Normal,0
1107,2,Activity P,6/14/1970 7:00,Friday,Junior,Normal,0
9722,3,Activity AH,6/14/1970 7:00,Monday,Hannah,Attribute,1
5697,5,Activity A,6/14/1970 7:00,Wednesday,Gema,Rework,1
9738,5,Activity B,6/14/1970 7:00,Tuesday,Roseanne,Normal,0
8868,1,Activity N,6/14/1970 7:00,Thursday,Amanda,Normal,0
9322,1,Activity N,6/14/1970 7:00,Monday,Elisha,Normal,0
8897,5,Activity B,6/14/1970 7:00,Thursday,Anna,Normal,0
257,1,Activity N,6/14/1970 8:00,Wednesday,Charles,Normal,0
337,1,Activity N,6/14/1970 8:00,Monday,Elisha,Normal,0
514,4,Activity O,6/14/1970 8:00,Wednesday,Iluminada,Normal,0
5232,1,Activity N,6/14/1970 8:00,Wednesday,Charles,Normal,0
8782,5,Activity O,6/14/1970 8:00,Friday,Anna,Normal,0
6982,4,Activity O,6/14/1970 8:00,Thursday,Anna,Normal,0
6643,3,Activity AE,6/14/1970 8:00,Monday,Keven,Early,1
7705,5,Activity B,6/14/1970 8:00,Tuesday,Roseanne,Attribute,1
2752,1,Activity N,6/14/1970 8:00,Friday,Michaele,Normal,0
8868,2,Activity AE,6/14/1970 9:00,Thursday,Issac,Normal,0
9722,4,Activity O,6/14/1970 9:00,Tuesday,Craig,Attribute,1
1107,3,Activity Q,6/14/1970 9:00,Monday,Clayton,Normal,0
3220,4,Activity O,6/14/1970 9:00,Tuesday,James,Normal,0
5697,6,Activity C,6/14/1970 9:00,Thursday,Ronald,Rework,1
4137,0,Activity A,6/14/1970 9:00,Monday,Michaele,Normal,0
1186,3,Activity AD,6/14/1970 9:00,Friday,Shandi,Normal,0
4559,0,Activity O,6/14/1970 9:00,Wednesday,Iluminada,Early,1
9322,2,Activity Y,6/14/1970 9:00,Monday,Carmella,Normal,0
1253,2,Activity AG,6/14/1970 9:00,Friday,Jack,Normal,0
5643,0,Activity A,6/14/1970 10:00,Monday,Michaele,Normal,0
2752,2,Activity R,6/14/1970 10:00,Thursday,Hassie,Normal,0
257,2,Activity P,6/14/1970 10:00,Friday,Junior,Normal,0
5232,2,Activity P,6/14/1970 10:00,Wednesday,Ling,Normal,0
8004,0,Activity A,6/14/1970 10:00,Wednesday,Michaele,Normal,0
6643,4,Activity AF,6/14/1970 10:00,Thursday,Vickie,Early,1
8782,6,Activity B,6/14/1970 10:00,Monday,Hugo,Normal,0
6982,5,Activity B,6/14/1970 10:00,Monday,Jack,Normal,0
337,2,Activity Y,6/14/1970 10:00,Thursday,Johnny,Normal,0
514,5,Activity B,6/14/1970 10:00,Thursday,Sherlene,Normal,0
9322,3,Activity AD,6/14/1970 11:00,Thursday,Shandi,Normal,0
5697,7,Activity L,6/14/1970 11:00,Monday,Craig,Rework,1
8868,3,Activity AF,6/14/1970 11:00,Wednesday,Vickie,Normal,0
4137,1,Activity N,6/14/1970 11:00,Tuesday,Amanda,Normal,0
4694,0,Activity A,6/14/1970 11:00,Monday,Michaele,Normal,0
1167,0,Activity A,6/14/1970 11:00,Wednesday,Gema,Normal,0
4430,0,Activity A,6/14/1970 11:00,Monday,Michaele,Normal,0
4559,1,Activity A,6/14/1970 11:00,Monday,Michaele,Early,1
1107,4,Activity O,6/14/1970 11:00,Friday,Junior,Normal,0
3220,5,Activity B,6/14/1970 11:00,Friday,Roseanne,Normal,0
1186,4,Activity Z,6/14/1970 11:00,Thursday,Velda,Normal,0
9722,5,Activity B,6/14/1970 11:00,Tuesday,Amanda,Attribute,1
1253,3,Activity AH,6/14/1970 11:00,Monday,Donald,Normal,0
257,3,Activity Q,6/14/1970 12:00,Monday,Clayton,Normal,0
5232,3,Activity Q,6/14/1970 12:00,Monday,Carmella,Normal,0
7471,0,Activity A,6/14/1970 12:00,Wednesday,Gema,Normal,0
514,6,Activity O,6/14/1970 12:00,Wednesday,Iluminada,Rework,1
2752,3,Activity X,6/14/1970 12:00,Thursday,Earl,Normal,0
5643,1,Activity N,6/14/1970 12:00,Monday,Della,Normal,0
337,3,Activity AD,6/14/1970 12:00,Wednesday,Shandi,Normal,0
8004,1,Activity N,6/14/1970 12:00,Monday,Elisha,Normal,0
6643,5,Activity B,6/14/1970 12:00,Wednesday,Anna,Early,1
1186,5,Activity O,6/14/1970 13:00,Thursday,Junior,Normal,0
1253,4,Activity O,6/14/1970 13:00,Tuesday,James,Normal,0
2537,0,Activity A,6/14/1970 13:00,Monday,Michaele,Normal,0
7429,0,Activity A,6/14/1970 13:00,Wednesday,Gema,Normal,0
1107,5,Activity B,6/14/1970 13:00,Tuesday,Roseanne,Normal,0
9877,0,Activity A,6/14/1970 13:00,Monday,Michaele,Normal,0
4694,1,Activity N,6/14/1970 13:00,Friday,Rossie,Normal,0
8868,4,Activity N,6/14/1970 13:00,Thursday,Amanda,Rework,1
1167,1,Activity C,6/14/1970 13:00,Thursday,Vickie,Normal,0
9322,4,Activity Z,6/14/1970 13:00,Thursday,Velda,Normal,0
4137,2,Activity AE,6/14/1970 13:00,Thursday,Issac,Normal,0
4559,2,Activity N,6/14/1970 13:00,Thursday,Rossie,Early,1
4430,1,Activity N,6/14/1970 13:00,Monday,Elisha,Normal,0
6622,0,Activity A,6/14/1970 14:00,Wednesday,Gema,Normal,0
1678,0,Activity A,6/14/1970 14:00,Monday,Michaele,Normal,0
2752,4,Activity S,6/14/1970 14:00,Thursday,Steve,Normal,0
8004,2,Activity Y,6/14/1970 14:00,Friday,Micheline,Normal,0
337,4,Activity Z,6/14/1970 14:00,Thursday,Velda,Normal,0
5643,2,Activity AH,6/14/1970 14:00,Monday,Donald,SkipSequence,1
514,7,Activity B,6/14/1970 14:00,Thursday,Sherlene,Rework,1
5232,4,Activity O,6/14/1970 14:00,Tuesday,Lannie,Normal,0
257,4,Activity O,6/14/1970 14:00,Tuesday,Lannie,Normal,0
7498,0,Activity A,6/14/1970 14:00,Wednesday,Michaele,Normal,0
7471,1,Activity C,6/14/1970 14:00,Tuesday,Sandra,Normal,0
4838,0,Activity A,6/14/1970 15:00,Wednesday,Gema,Normal,0
4137,3,Activity AF,6/14/1970 15:00,Wednesday,Vickie,Normal,0
9322,5,Activity O,6/14/1970 15:00,Thursday,Junior,Normal,0
1167,2,Activity L,6/14/1970 15:00,Thursday,Tiffiny,Normal,0
8868,5,Activity AE,6/14/1970 15:00,Thursday,Issac,Rework,1
2537,1,Activity N,6/14/1970 15:00,Thursday,Shandi,Normal,0
4559,3,Activity AE,6/14/1970 15:00,Monday,Keven,Early,1
1253,5,Activity B,6/14/1970 15:00,Thursday,Alyce,Normal,0
4694,2,Activity AE,6/14/1970 15:00,Monday,Keven,Normal,0
1186,6,Activity B,6/14/1970 15:00,Friday,Charles,Normal,0
9877,1,Activity N,6/14/1970 15:00,Monday,Elisha,Normal,0
4430,2,Activity Y,6/14/1970 15:00,Friday,Michaele,Normal,0
7429,1,Random activity 1,6/14/1970 15:00,Random day 1,Random user 21,Insert,1
7332,0,Activity A,6/14/1970 16:00,Monday,Michaele,Normal,0
5232,5,Activity B,6/14/1970 16:00,Thursday,Sherlene,Normal,0
7471,2,Activity K,6/14/1970 16:00,Tuesday,Emily,Normal,0
5643,3,Activity O,6/14/1970 16:00,Tuesday,Craig,SkipSequence,1
7498,1,Activity N,6/14/1970 16:00,Wednesday,Rossie,Normal,0
1678,1,Activity N,6/14/1970 16:00,Monday,Elisha,Normal,0
2752,5,Activity O,6/14/1970 16:00,Tuesday,Lannie,Normal,0
8004,3,Activity AB,6/14/1970 16:00,Monday,Issac,Normal,0
6622,1,Activity C,6/14/1970 16:00,Friday,Keven,Normal,0
257,5,Activity B,6/14/1970 16:00,Thursday,Sherlene,Normal,0
337,5,Activity O,6/14/1970 16:00,Thursday,Ronald,Normal,0
9322,6,Activity B,6/14/1970 17:00,Thursday,Keven,Normal,0
4047,0,Activity A,6/14/1970 17:00,Monday,Michaele,Normal,0
1167,3,Activity D,6/14/1970 17:00,Thursday,Michaele,Normal,0
4430,3,Activity AA,6/14/1970 17:00,Monday,Craig,Normal,0
4137,4,Activity O,6/14/1970 17:00,Friday,Anna,Normal,0
4694,3,Activity AF,6/14/1970 17:00,Friday,Vickie,Normal,0
9877,2,Activity Y,6/14/1970 17:00,Friday,Michaele,Normal,0
8460,0,Activity A,6/14/1970 17:00,Wednesday,Gema,Normal,0
2537,2,Activity AE,6/14/1970 17:00,Monday,Keven,Normal,0
8868,6,Activity O,6/14/1970 17:00,Tuesday,Hannah,Rework,1
7429,2,Activity C,6/14/1970 17:00,Tuesday,Sandra,Insert,1
4559,4,Activity AF,6/14/1970 17:00,Monday,Vickie,Early,1
4838,1,Activity C,6/14/1970 17:00,Friday,Della,Normal,0
8004,4,Activity Z,6/14/1970 18:00,Friday,Charles,Normal,0
7498,2,Activity AE,6/14/1970 18:00,Monday,Keven,Normal,0
7471,3,Activity D,6/14/1970 18:00,Thursday,Frances,Normal,0
1678,2,Activity Y,6/14/1970 18:00,Monday,Michaele,Normal,0
6622,2,Activity K,6/14/1970 18:00,Tuesday,Emily,Normal,0
5643,4,Activity B,6/14/1970 18:00,Friday,Roseanne,SkipSequence,1
7332,1,Activity N,6/14/1970 18:00,Monday,Della,Normal,0
2752,6,Activity B,6/14/1970 18:00,Thursday,Sherlene,Normal,0
337,6,Activity B,6/14/1970 18:00,Monday,Jack,Normal,0
8868,7,Activity B,6/14/1970 19:00,Tuesday,Roseanne,Rework,1
4694,4,Activity O,6/14/1970 19:00,Thursday,Anna,Normal,0
9877,3,Activity AA,6/14/1970 19:00,Thursday,Craig,Normal,0
8460,1,Activity C,6/14/1970 19:00,Friday,Keven,Normal,0
4559,5,Activity B,6/14/1970 19:00,Thursday,Sherlene,Early,1
4047,1,Activity N,6/14/1970 19:00,Monday,Della,Normal,0
4137,5,Activity B,6/14/1970 19:00,Thursday,Alyce,Normal,0
4430,4,Activity Z,6/14/1970 19:00,Tuesday,Jack,Normal,0
7429,3,Activity K,6/14/1970 19:00,Tuesday,Emily,Insert,1
4034,0,Activity A,6/14/1970 19:00,Monday,Michaele,Normal,0
4838,2,Activity K,6/14/1970 19:00,Friday,Emily,Normal,0
2537,3,Activity AF,6/14/1970 19:00,Wednesday,Vickie,Normal,0
1167,4,Activity B,6/14/1970 19:00,Tuesday,Roseanne,Normal,0
7471,4,Activity B,6/14/1970 20:00,Friday,Charles,Normal,0
1678,3,Activity AA,6/14/1970 20:00,Monday,Craig,Normal,0
7332,2,Activity AG,6/14/1970 20:00,Thursday,Alpha,Normal,0
7498,3,Activity AF,6/14/1970 20:00,Wednesday,Vickie,Normal,0
8004,5,Activity O,6/14/1970 20:00,Wednesday,Sherell,Normal,0
6622,3,Activity D,6/14/1970 20:00,Tuesday,Frances,Normal,0
7243,0,Activity A,6/14/1970 20:00,Wednesday,Gema,Normal,0
4430,5,Activity O,6/14/1970 21:00,Friday,Anna,Normal,0
4838,3,Activity D,6/14/1970 21:00,Thursday,Michaele,Normal,0
4694,5,Activity B,6/14/1970 21:00,Friday,Roseanne,Normal,0
4047,2,Activity AG,6/14/1970 21:00,Monday,Alpha,Normal,0
7429,4,Activity D,6/14/1970 21:00,Tuesday,Hoyt,Insert,1
5135,0,Activity A,6/14/1970 21:00,Wednesday,Gema,Normal,0
8460,2,Activity K,6/14/1970 21:00,Tuesday,Emily,Normal,0
9877,4,Activity Z,6/14/1970 21:00,Thursday,Elisha,Normal,0
1973,0,Activity A,6/14/1970 21:00,Monday,Michaele,Normal,0
341,0,Activity A,6/14/1970 21:00,Wednesday,Gema,Normal,0
2537,4,Activity O,6/14/1970 21:00,Thursday,Anna,Normal,0
4034,1,Activity N,6/14/1970 21:00,Thursday,Marilyn,Normal,0
7498,4,Activity O,6/14/1970 22:00,Wednesday,Iluminada,Normal,0
2388,0,Activity A,6/14/1970 22:00,Monday,Michaele,Normal,0
1678,4,Activity Z,6/14/1970 22:00,Monday,Jack,Normal,0
8004,6,Activity B,6/14/1970 22:00,Friday,Roseanne,Normal,0
7243,1,Activity C,6/14/1970 22:00,Tuesday,Sandra,Normal,0
7332,3,Activity AH,6/14/1970 22:00,Monday,Donald,Normal,0
6622,4,Activity B,6/14/1970 22:00,Tuesday,Roseanne,Normal,0
2537,5,Activity B,6/14/1970 23:00,Friday,Roseanne,Normal,0
4838,4,Activity B,6/14/1970 23:00,Tuesday,Roseanne,Normal,0
8460,3,Activity D,6/14/1970 23:00,Thursday,Rossie,Normal,0
1973,1,Activity N,6/14/1970 23:00,Monday,Della,Normal,0
7429,5,Activity B,6/14/1970 23:00,Tuesday,Roseanne,Insert,1
4430,6,Activity B,6/14/1970 23:00,Monday,Hugo,Normal,0
5135,1,Activity C,6/14/1970 23:00,Tuesday,Junior,Normal,0
4034,2,Activity O,6/14/1970 23:00,Thursday,Craig,Early,1
4047,3,Activity AH,6/14/1970 23:00,Thursday,Donald,Normal,0
341,1,Activity C,6/14/1970 23:00,Friday,Vickie,Normal,0
9877,5,Activity O,6/14/1970 23:00,Tuesday,Lannie,Normal,0
2388,1,Activity N,6/15/1970 0:00,Thursday,Marilyn,Normal,0
4596,0,Activity A,6/15/1970 0:00,Monday,Michaele,Normal,0
7332,4,Activity O,6/15/1970 0:00,Wednesday,Earl,Normal,0
1678,5,Activity O,6/15/1970 0:00,Thursday,Craig,Normal,0
4370,0,Activity A,6/15/1970 0:00,Monday,Michaele,Normal,0
7243,2,Activity K,6/15/1970 0:00,Friday,Emily,Normal,0
1781,0,Activity A,6/15/1970 0:00,Wednesday,Gema,Normal,0
7498,5,Activity B,6/15/1970 0:00,Monday,Hugo,Normal,0
4754,0,Activity A,6/15/1970 0:00,Monday,Michaele,Normal,0
4034,3,Activity AE,6/15/1970 1:00,Monday,Issac,Early,1
341,2,Activity L,6/15/1970 1:00,Monday,Craig,Normal,0
9877,6,Activity B,6/15/1970 1:00,Thursday,Sherlene,Normal,0
1225,0,Activity A,6/15/1970 1:00,Monday,Michaele,Normal,0
4047,4,Activity O,6/15/1970 1:00,Tuesday,James,Normal,0
5135,2,Activity K,6/15/1970 1:00,Monday,Emily,Normal,0
