case_id,event_position,name,timestamp,org:resource,anomaly,isAnomaly
201963,3,W_Completeren aanvraag+SCHEDULE,28:24.7,112,Normal,0
201966,0,A_SUBMITTED+COMPLETE,28:33.9,112,Normal,0
201966,1,A_PARTLYSUBMITTED+COMPLETE,28:34.3,112,Normal,0
198744,27,W_Nabellen incomplete dossiers+COMPLETE,28:58.9,11169,Normal,0
201966,2,A_PREACCEPTED+COMPLETE,29:04.5,112,Normal,0
201966,3,W_Completeren aanvraag+SCHEDULE,29:04.9,112,Normal,0
201924,9,W_Completeren aanvraag+START,29:20.0,11189,Late,1
199803,15,W_Nabellen offertes+COMPLETE,29:49.6,10909,Normal,0
199821,13,W_Nabellen offertes+COMPLETE,30:43.5,10861,Normal,0
199824,29,W_Nabellen offertes+START,30:59.1,10861,Normal,0
201969,0,A_SUBMITTED+COMPLETE,31:31.3,112,Normal,0
201969,1,A_PARTLYSUBMITTED+COMPLETE,31:32.8,112,Normal,0
201969,2,W_Afhandelen leads+SCHEDULE,31:42.2,112,Normal,0
199824,30,W_Nabellen offertes+COMPLETE,32:22.5,10861,Normal,0
196213,24,W_Nabellen offertes+START,32:39.6,10861,Early,1
201933,4,W_Afhandelen leads+COMPLETE,33:31.6,11169,Normal,0
201972,0,A_SUBMITTED+COMPLETE,33:37.5,112,Normal,0
201972,1,A_PARTLYSUBMITTED+COMPLETE,33:38.0,112,Normal,0
201972,2,A_PREACCEPTED+COMPLETE,34:18.4,112,Normal,0
201972,3,W_Completeren aanvraag+SCHEDULE,34:18.7,112,Normal,0
201966,4,W_Completeren aanvraag+START,34:55.5,11169,Normal,0
201975,0,A_SUBMITTED+COMPLETE,35:01.6,112,Normal,0
201975,1,A_PARTLYSUBMITTED+COMPLETE,35:02.0,112,Normal,0
197993,21,W_Nabellen offertes+START,35:27.6,10909,Insert,1
201978,0,A_SUBMITTED+COMPLETE,35:31.4,112,Normal,0
201978,1,A_PARTLYSUBMITTED+COMPLETE,35:31.9,112,Normal,0
201975,2,A_PREACCEPTED+COMPLETE,35:34.4,112,Normal,0
201975,3,W_Completeren aanvraag+SCHEDULE,35:35.6,112,Normal,0
201978,2,A_PREACCEPTED+COMPLETE,36:02.4,112,Normal,0
201978,3,W_Completeren aanvraag+SCHEDULE,36:02.7,112,Normal,0
196213,25,W_Nabellen offertes+COMPLETE,36:11.3,10861,Early,1
201981,0,A_SUBMITTED+COMPLETE,36:23.2,112,Normal,0
201981,1,A_PARTLYSUBMITTED+COMPLETE,36:23.6,112,Normal,0
197993,22,W_Nabellen offertes+COMPLETE,36:44.6,10909,Insert,1
197168,42,W_Nabellen offertes+START,36:52.2,10909,Normal,0
201981,2,A_PREACCEPTED+COMPLETE,36:52.6,112,Normal,0
201981,3,W_Completeren aanvraag+SCHEDULE,36:53.4,112,Normal,0
201984,0,A_SUBMITTED+COMPLETE,36:53.6,112,Normal,0
201984,1,A_PARTLYSUBMITTED+COMPLETE,36:54.6,112,Normal,0
201984,2,A_PREACCEPTED+COMPLETE,37:26.2,112,Normal,0
201984,3,W_Completeren aanvraag+SCHEDULE,37:26.5,112,Normal,0
197168,43,W_Nabellen offertes+COMPLETE,37:38.8,10909,Normal,0
196326,18,W_Nabellen offertes+START,37:45.8,10909,Normal,0
201966,5,A_CANCELLED+COMPLETE,38:09.2,11169,Normal,0
201966,6,W_Completeren aanvraag+COMPLETE,38:10.6,11169,Normal,0
196326,19,W_Nabellen offertes+COMPLETE,38:15.9,10909,Normal,0
198358,28,W_Nabellen offertes+START,38:22.6,10909,Normal,0
196225,27,W_Valideren aanvraag+START,38:40.7,11289,Normal,0
201987,0,A_SUBMITTED+COMPLETE,38:43.4,112,Normal,0
201987,1,A_PARTLYSUBMITTED+COMPLETE,38:43.9,112,Normal,0
201987,2,W_Afhandelen leads+SCHEDULE,38:54.7,112,Normal,0
201990,0,A_SUBMITTED+COMPLETE,38:57.9,112,Normal,0
201990,1,A_PARTLYSUBMITTED+COMPLETE,38:59.0,112,Normal,0
201993,0,A_SUBMITTED+COMPLETE,39:05.8,112,Normal,0
201993,1,A_PARTLYSUBMITTED+COMPLETE,39:06.6,112,Normal,0
201990,2,A_PREACCEPTED+COMPLETE,39:28.9,112,Normal,0
201990,3,W_Completeren aanvraag+SCHEDULE,39:29.2,112,Normal,0
201993,2,W_Afhandelen leads+SCHEDULE,39:32.2,112,Normal,0
201996,0,A_SUBMITTED+COMPLETE,39:34.8,112,Normal,0
201996,1,A_PARTLYSUBMITTED+COMPLETE,39:35.2,112,Normal,0
198735,16,W_Nabellen incomplete dossiers+SCHEDULE,39:53.7,10972,Late,1
199744,16,W_Completeren aanvraag+START,39:54.3,10881,Normal,0
198735,17,W_Valideren aanvraag+COMPLETE,39:55.3,10972,Late,1
201996,2,W_Afhandelen leads+SCHEDULE,40:01.9,112,Normal,0
199744,17,W_Completeren aanvraag+COMPLETE,40:04.0,10881,Normal,0
199207,27,W_Nabellen offertes+START,40:06.4,10913,Normal,0
196225,28,W_Valideren aanvraag+COMPLETE,40:11.4,11289,Normal,0
201562,11,W_Completeren aanvraag+START,40:24.5,10881,Normal,0
197797,55,W_Nabellen incomplete dossiers+START,40:34.5,11289,Normal,0
201999,0,A_SUBMITTED+COMPLETE,40:41.0,112,Normal,0
201999,1,A_PARTLYSUBMITTED+COMPLETE,40:41.4,112,Normal,0
201999,2,W_Afhandelen leads+SCHEDULE,40:49.7,112,Normal,0
201924,10,A_DECLINED+COMPLETE,41:09.8,11189,Late,1
201924,11,W_Completeren aanvraag+COMPLETE,41:17.4,11189,Late,1
199207,28,W_Nabellen offertes+COMPLETE,41:18.0,10913,Normal,0
201562,12,W_Completeren aanvraag+COMPLETE,41:25.9,10881,Normal,0
198107,27,O_ACCEPTED+COMPLETE,41:45.2,10629,Normal,0
198107,26,A_APPROVED+COMPLETE,41:45.2,10629,Normal,0
198107,28,A_ACTIVATED+COMPLETE,41:45.2,10629,Normal,0
198107,29,A_REGISTERED+COMPLETE,41:45.2,10629,Normal,0
198597,19,W_Nabellen offertes+START,41:45.9,10861,Normal,0
201629,8,W_Completeren aanvraag+START,41:47.1,10881,Normal,0
198107,30,W_Valideren aanvraag+COMPLETE,41:53.6,10629,Normal,0
197797,56,W_Nabellen incomplete dossiers+COMPLETE,41:55.4,11289,Normal,0
201942,4,W_Completeren aanvraag+START,42:17.9,11189,Normal,0
196225,29,W_Valideren aanvraag+START,42:47.4,11289,Normal,0
201629,9,A_CANCELLED+COMPLETE,43:36.0,10881,Normal,0
198358,29,W_Nabellen offertes+COMPLETE,43:37.1,10909,Normal,0
201629,10,W_Completeren aanvraag+COMPLETE,43:37.7,10881,Normal,0
201490,8,W_Completeren aanvraag+START,43:41.7,10881,Normal,0
198678,21,W_Valideren aanvraag+START,44:07.7,10972,Normal,0
198570,20,W_Nabellen offertes+START,44:26.3,10909,Normal,0
201490,9,W_Completeren aanvraag+COMPLETE,44:40.5,10881,Normal,0
198235,73,W_Nabellen incomplete dossiers+START,44:52.9,10899,Normal,0
198570,21,W_Nabellen offertes+COMPLETE,44:53.4,10909,Normal,0
201006,14,W_Completeren aanvraag+START,44:53.8,10881,Normal,0
199140,20,W_Nabellen offertes+START,44:59.4,10909,Normal,0
201006,15,W_Completeren aanvraag+COMPLETE,45:19.7,10881,Normal,0
198235,74,W_Valideren aanvraag+SCHEDULE,45:26.1,10899,Normal,0
198235,75,W_Nabellen incomplete dossiers+COMPLETE,45:27.7,10899,Normal,0
195374,53,W_Nabellen incomplete dossiers+START,45:31.0,10899,Normal,0
201568,10,W_Completeren aanvraag+START,45:34.1,10881,Normal,0
198597,20,W_Nabellen offertes+COMPLETE,45:34.9,10861,Normal,0
198630,18,W_Nabellen offertes+START,45:48.2,10861,Normal,0
195374,54,W_Valideren aanvraag+SCHEDULE,45:55.5,10899,Normal,0
195374,55,W_Nabellen incomplete dossiers+COMPLETE,45:57.2,10899,Normal,0
201568,11,W_Completeren aanvraag+COMPLETE,46:27.7,10881,Normal,0
201942,5,W_Completeren aanvraag+COMPLETE,46:41.7,11189,Normal,0
198978,23,W_Nabellen offertes+START,46:43.7,10899,Normal,0
198630,19,W_Nabellen offertes+COMPLETE,46:49.1,10861,Normal,0
201214,10,W_Completeren aanvraag+START,47:00.0,10881,Normal,0
201963,4,W_Completeren aanvraag+START,47:01.1,11169,Normal,0
199438,14,W_Nabellen offertes+START,47:03.2,10861,Normal,0
198978,24,O_SENT_BACK+COMPLETE,47:09.3,10899,Normal,0
198978,25,W_Valideren aanvraag+SCHEDULE,47:09.8,10899,Normal,0
198978,26,W_Nabellen offertes+COMPLETE,47:12.8,10899,Normal,0
199140,22,O_SELECTED+COMPLETE,47:16.0,10909,Normal,0
199140,21,O_CANCELLED+COMPLETE,47:16.0,10909,Normal,0
201963,5,A_DECLINED+COMPLETE,47:17.5,11169,Normal,0
201963,6,W_Completeren aanvraag+COMPLETE,47:20.9,11169,Normal,0
199354,16,W_Nabellen offertes+START,47:24.9,10899,Normal,0
199354,17,O_SENT_BACK+COMPLETE,47:33.5,10899,Normal,0
199354,18,W_Valideren aanvraag+SCHEDULE,47:33.7,10899,Normal,0
200317,25,W_Completeren aanvraag+START,47:34.0,11189,Normal,0
199354,19,W_Nabellen offertes+COMPLETE,47:35.7,10899,Normal,0
199140,23,O_CREATED+COMPLETE,48:04.3,10909,Normal,0
199140,24,O_SENT+COMPLETE,48:04.3,10909,Normal,0
199140,25,W_Nabellen offertes+SCHEDULE,48:04.4,10909,Normal,0
199140,26,W_Nabellen offertes+COMPLETE,48:06.2,10909,Normal,0
199753,23,W_Nabellen offertes+START,48:27.2,10899,Normal,0
199753,24,O_SENT_BACK+COMPLETE,48:37.3,10899,Normal,0
199753,25,W_Valideren aanvraag+SCHEDULE,48:37.4,10899,Normal,0
199753,26,W_Nabellen offertes+COMPLETE,48:38.5,10899,Normal,0
199140,27,W_Nabellen offertes+START,48:47.2,10909,Normal,0
199851,14,W_Nabellen offertes+START,48:51.9,10899,Normal,0
201960,4,W_Completeren aanvraag+START,49:01.5,11169,Normal,0
201960,7,W_Completeren aanvraag+START,49:01.5,11169,Rework,1
199851,15,O_SENT_BACK+COMPLETE,49:02.9,10899,Normal,0
199851,16,W_Valideren aanvraag+SCHEDULE,49:03.1,10899,Normal,0
199851,17,W_Nabellen offertes+COMPLETE,49:04.5,10899,Normal,0
198642,43,W_Nabellen offertes+START,49:17.9,10899,Normal,0
201214,11,W_Completeren aanvraag+COMPLETE,49:21.9,10881,Normal,0
199438,15,W_Nabellen offertes+COMPLETE,49:23.7,10861,Normal,0
198642,44,O_SENT_BACK+COMPLETE,49:31.3,10899,Normal,0
198642,45,W_Valideren aanvraag+SCHEDULE,49:31.7,10899,Normal,0
198642,46,W_Nabellen offertes+COMPLETE,49:33.1,10899,Normal,0
199101,23,W_Nabellen offertes+START,49:48.1,10899,Insert,1
199140,28,W_Nabellen offertes+COMPLETE,49:57.3,10909,Normal,0
199101,24,O_SENT_BACK+COMPLETE,49:58.0,10899,Insert,1
199101,25,W_Valideren aanvraag+SCHEDULE,49:58.2,10899,Insert,1
199101,26,W_Nabellen offertes+COMPLETE,49:59.2,10899,Insert,1
198484,30,W_Nabellen offertes+START,50:12.3,10899,Normal,0
198484,31,O_SENT_BACK+COMPLETE,50:21.5,10899,Normal,0
198484,32,W_Valideren aanvraag+SCHEDULE,50:21.7,10899,Normal,0
200317,26,W_Completeren aanvraag+COMPLETE,50:22.1,11189,Normal,0
201617,14,W_Completeren aanvraag+START,50:23.3,10881,Normal,0
198484,33,W_Nabellen offertes+COMPLETE,50:23.6,10899,Normal,0
200560,14,W_Nabellen offertes+START,50:36.7,10899,Normal,0
200560,15,O_SENT_BACK+COMPLETE,50:46.6,10899,Normal,0
200560,16,W_Valideren aanvraag+SCHEDULE,50:47.3,10899,Normal,0
200560,17,W_Nabellen offertes+COMPLETE,50:48.4,10899,Normal,0
199654,14,W_Nabellen offertes+START,50:52.5,10861,Normal,0
199729,21,W_Nabellen offertes+START,51:01.4,10899,Normal,0
201948,5,Random activity 30,51:01.4,Random_731,Insert,1
197825,38,W_Nabellen incomplete dossiers+COMPLETE,51:02.6,10913,Normal,0
196903,52,W_Nabellen incomplete dossiers+START,51:09.3,10913,Normal,0
199729,22,O_SENT_BACK+COMPLETE,51:11.8,10899,Normal,0
199729,23,W_Valideren aanvraag+SCHEDULE,51:11.9,10899,Normal,0
199729,24,W_Nabellen offertes+COMPLETE,51:13.8,10899,Normal,0
200937,15,W_Completeren aanvraag+START,51:21.3,11189,Normal,0
198588,24,W_Nabellen offertes+START,51:39.5,10909,Normal,0
201960,5,A_CANCELLED+COMPLETE,51:53.8,11169,Normal,0
201960,8,A_CANCELLED+COMPLETE,51:53.8,11169,Rework,1
201960,9,W_Completeren aanvraag+COMPLETE,51:56.6,11169,Rework,1
196903,53,W_Nabellen incomplete dossiers+COMPLETE,53:14.8,10913,Normal,0
197665,26,W_Nabellen incomplete dossiers+START,53:24.2,10913,Early,1
201954,4,W_Completeren aanvraag+START,54:20.6,11169,Normal,0
201954,5,A_CANCELLED+COMPLETE,54:45.8,11169,Normal,0
201954,6,W_Completeren aanvraag+COMPLETE,54:47.2,11169,Normal,0
201617,15,W_Completeren aanvraag+COMPLETE,54:56.7,10881,Normal,0
201948,6,W_Completeren aanvraag+START,55:00.3,11169,Insert,1
198588,25,W_Nabellen offertes+COMPLETE,55:25.3,10909,Normal,0
198202,33,W_Nabellen offertes+START,55:34.6,10909,Normal,0
200689,19,W_Completeren aanvraag+START,55:57.8,10881,Normal,0
199654,15,W_Nabellen offertes+COMPLETE,56:01.8,10861,Normal,0
201948,7,A_CANCELLED+COMPLETE,56:11.8,11169,Insert,1
201948,8,W_Completeren aanvraag+COMPLETE,56:13.2,11169,Insert,1
201942,6,W_Completeren aanvraag+START,56:30.5,11169,Normal,0
200689,20,W_Completeren aanvraag+COMPLETE,57:19.1,10881,Normal,0
198202,34,W_Nabellen offertes+COMPLETE,57:33.9,10909,Normal,0
201942,7,W_Completeren aanvraag+COMPLETE,59:01.8,11169,Normal,0
200937,16,W_Completeren aanvraag+COMPLETE,59:23.8,11189,Normal,0
197545,19,W_Nabellen incomplete dossiers+SCHEDULE,59:51.6,10809,Normal,0
197545,20,W_Valideren aanvraag+COMPLETE,59:53.1,10809,Normal,0
196135,25,W_Nabellen offertes+START,01:04.6,10909,Early,1
199107,21,W_Nabellen offertes+START,02:02.1,10861,Normal,0
199107,22,W_Nabellen offertes+COMPLETE,03:07.8,10861,Normal,0
196135,27,O_CANCELLED+COMPLETE,03:24.7,10909,Early,1
196135,26,O_SELECTED+COMPLETE,03:24.7,10909,Early,1
196135,28,O_CREATED+COMPLETE,03:26.3,10909,Early,1
196135,29,O_SENT+COMPLETE,03:26.3,10909,Early,1
196135,30,W_Nabellen offertes+SCHEDULE,03:26.5,10909,Early,1
196135,31,W_Nabellen offertes+COMPLETE,03:28.8,10909,Early,1
200614,16,W_Completeren aanvraag+START,03:34.7,10861,Normal,0
196135,32,W_Nabellen offertes+START,03:34.8,10909,Early,1
201114,36,W_Nabellen incomplete dossiers+START,04:03.5,11189,Normal,0
201114,37,W_Nabellen incomplete dossiers+COMPLETE,04:35.5,11189,Normal,0
200614,17,W_Completeren aanvraag+COMPLETE,05:04.2,10861,Normal,0
201972,4,W_Completeren aanvraag+START,05:10.7,11169,Normal,0
200614,18,W_Completeren aanvraag+START,05:20.8,10861,Normal,0
201972,5,A_CANCELLED+COMPLETE,05:28.3,11169,Normal,0
201903,7,W_Afhandelen leads+START,05:29.0,10889,Normal,0
201972,6,W_Completeren aanvraag+COMPLETE,05:31.5,11169,Normal,0
196135,33,W_Nabellen offertes+COMPLETE,05:33.2,10909,Early,1
200614,19,W_Completeren aanvraag+COMPLETE,05:33.8,10861,Normal,0
201975,4,W_Completeren aanvraag+START,05:37.1,11169,Normal,0
201114,38,W_Nabellen incomplete dossiers+START,05:38.9,11189,Normal,0
201123,13,W_Completeren aanvraag+START,05:49.2,10861,Normal,0
201975,5,A_CANCELLED+COMPLETE,05:56.8,11169,Normal,0
201975,6,W_Completeren aanvraag+COMPLETE,05:58.1,11169,Normal,0
201978,4,W_Completeren aanvraag+START,06:03.4,11169,Normal,0
201114,39,W_Nabellen incomplete dossiers+COMPLETE,06:08.3,11189,Normal,0
201978,5,A_CANCELLED+COMPLETE,06:24.1,11169,Normal,0
201978,6,W_Completeren aanvraag+COMPLETE,06:25.5,11169,Normal,0
201933,5,W_Afhandelen leads+START,06:33.2,10889,Normal,0
201123,14,W_Completeren aanvraag+COMPLETE,06:37.2,10861,Normal,0
201683,6,W_Completeren aanvraag+START,06:41.7,10861,Normal,0
201981,4,W_Completeren aanvraag+COMPLETE,06:48.2,11169,SkipSequence,1
201984,4,W_Completeren aanvraag+START,06:52.8,11169,Normal,0
201933,6,A_DECLINED+COMPLETE,07:29.6,10889,Normal,0
201933,7,W_Afhandelen leads+COMPLETE,07:32.6,10889,Normal,0
201951,3,W_Afhandelen leads+START,07:36.2,10889,Normal,0
201683,7,W_Completeren aanvraag+COMPLETE,07:43.8,10861,Normal,0
200701,19,W_Completeren aanvraag+START,07:51.9,10861,Normal,0
201969,3,W_Afhandelen leads+START,07:54.6,10889,Normal,0
201984,5,A_CANCELLED+COMPLETE,08:12.8,11169,Normal,0
201984,6,W_Completeren aanvraag+COMPLETE,08:14.3,11169,Normal,0
201990,4,W_Completeren aanvraag+START,08:23.3,11169,Normal,0
201951,4,W_Afhandelen leads+COMPLETE,08:37.7,10889,Normal,0
201903,8,W_Afhandelen leads+COMPLETE,08:37.7,10889,Normal,0
201969,4,W_Afhandelen leads+COMPLETE,08:37.7,10889,Normal,0
201987,3,W_Afhandelen leads+START,08:39.8,10889,Normal,0
200701,20,W_Completeren aanvraag+COMPLETE,08:48.0,10861,Normal,0
201993,3,W_Afhandelen leads+START,08:49.3,10889,Normal,0
201716,6,W_Completeren aanvraag+START,08:56.9,10861,Normal,0
196524,34,W_Valideren aanvraag+START,09:37.7,10809,Normal,0
201993,4,A_DECLINED+COMPLETE,09:46.0,10889,Normal,0
201993,5,W_Afhandelen leads+COMPLETE,09:48.6,10889,Normal,0
201987,4,A_PREACCEPTED+COMPLETE,10:12.6,10889,Normal,0
201987,5,W_Completeren aanvraag+SCHEDULE,10:12.7,10889,Normal,0
201987,6,W_Afhandelen leads+COMPLETE,10:13.7,10889,Normal,0
201996,3,W_Afhandelen leads+START,10:20.3,10889,Normal,0
197228,14,W_Nabellen offertes+START,10:32.1,,Normal,0
201999,3,W_Afhandelen leads+START,10:41.5,10889,Normal,0
201903,9,W_Afhandelen leads+START,11:30.5,10889,Normal,0
201996,4,A_PREACCEPTED+COMPLETE,12:28.7,10889,Normal,0
201996,5,W_Completeren aanvraag+SCHEDULE,12:29.0,10889,Normal,0
201996,6,W_Afhandelen leads+COMPLETE,12:29.6,10889,Normal,0
201999,4,A_PREACCEPTED+COMPLETE,12:41.0,10889,Normal,0
201999,5,W_Completeren aanvraag+SCHEDULE,12:41.0,10889,Normal,0
201999,6,W_Afhandelen leads+COMPLETE,12:41.9,10889,Normal,0
201903,10,A_PREACCEPTED+COMPLETE,13:55.0,10889,Normal,0
201903,11,W_Completeren aanvraag+SCHEDULE,13:55.0,10889,Normal,0
201903,12,W_Afhandelen leads+COMPLETE,13:56.1,10889,Normal,0
201951,5,W_Afhandelen leads+START,14:03.9,10889,Normal,0
201951,6,A_PREACCEPTED+COMPLETE,14:10.4,10889,Normal,0
201951,7,W_Completeren aanvraag+SCHEDULE,14:10.5,10889,Normal,0
197228,15,W_Nabellen offertes+COMPLETE,14:11.7,,Normal,0
201951,8,W_Afhandelen leads+COMPLETE,14:11.8,10889,Normal,0
201969,5,W_Afhandelen leads+START,14:14.5,10889,Normal,0
199279,14,W_Nabellen offertes+START,15:06.6,,Normal,0
201716,7,A_ACCEPTED+COMPLETE,15:14.4,10861,Normal,0
201969,6,A_DECLINED+COMPLETE,15:43.9,10889,Normal,0
201969,7,W_Afhandelen leads+COMPLETE,15:48.6,10889,Normal,0
201990,5,A_CANCELLED+COMPLETE,15:48.7,11169,Normal,0
201990,6,W_Completeren aanvraag+COMPLETE,15:50.1,11169,Normal,0
201716,8,A_FINALIZED+COMPLETE,16:24.8,10861,Normal,0
201716,9,O_SELECTED+COMPLETE,16:24.8,10861,Normal,0
201716,10,O_CREATED+COMPLETE,16:28.0,10861,Normal,0
201716,11,O_SENT+COMPLETE,16:28.0,10861,Normal,0
201716,12,W_Nabellen offertes+SCHEDULE,16:28.1,10861,Normal,0
201996,7,W_Completeren aanvraag+START,16:29.1,10889,Normal,0
201716,13,W_Completeren aanvraag+COMPLETE,16:29.5,10861,Normal,0
198678,22,W_Valideren aanvraag+COMPLETE,16:58.8,10972,Normal,0
198678,23,W_Valideren aanvraag+START,17:24.3,10972,Normal,0
201123,15,W_Completeren aanvraag+START,17:30.1,11169,Normal,0
196258,32,W_Valideren aanvraag+START,17:36.5,10138,Normal,0
201996,8,A_DECLINED+COMPLETE,17:58.7,10889,Normal,0
201996,9,W_Completeren aanvraag+COMPLETE,18:01.5,10889,Normal,0
201716,14,W_Nabellen offertes+START,18:10.5,10861,Normal,0
196524,35,W_Nabellen incomplete dossiers+SCHEDULE,18:11.6,10809,Normal,0
201999,7,W_Completeren aanvraag+START,18:12.7,10889,Normal,0
196524,36,W_Valideren aanvraag+COMPLETE,18:14.5,10809,Normal,0
201999,8,A_DECLINED+COMPLETE,18:27.7,10889,Normal,0
201999,9,W_Completeren aanvraag+COMPLETE,18:32.5,10889,Normal,0
201987,7,W_Completeren aanvraag+START,18:46.4,10889,Normal,0
201123,16,W_Completeren aanvraag+COMPLETE,18:54.4,11169,Normal,0
202002,0,A_SUBMITTED+COMPLETE,19:03.1,112,Normal,0
201692,6,W_Completeren aanvraag+START,19:04.3,11169,Normal,0
202002,1,A_PARTLYSUBMITTED+COMPLETE,19:08.6,112,Normal,0
199279,15,W_Nabellen offertes+COMPLETE,19:14.2,,Normal,0
199875,12,W_Nabellen offertes+START,19:26.2,,Normal,0
201313,51,W_Valideren aanvraag+START,19:28.0,10809,Rework,1
198678,24,W_Valideren aanvraag+COMPLETE,19:33.3,10972,Normal,0
198678,25,W_Valideren aanvraag+START,19:43.2,10972,Normal,0
202002,2,A_PREACCEPTED+COMPLETE,19:44.5,112,Normal,0
202002,3,W_Completeren aanvraag+SCHEDULE,19:46.2,112,Normal,0
201716,15,W_Nabellen offertes+COMPLETE,19:59.3,10861,Normal,0
198678,26,O_CANCELLED+COMPLETE,20:55.4,10972,Normal,0
198678,27,O_SELECTED+COMPLETE,20:55.4,10972,Normal,0
198678,28,O_CREATED+COMPLETE,20:56.5,10972,Normal,0
198678,29,O_SENT+COMPLETE,20:56.6,10972,Normal,0
198678,30,W_Nabellen incomplete dossiers+SCHEDULE,20:56.7,10972,Normal,0
198678,31,W_Valideren aanvraag+COMPLETE,20:59.4,10972,Normal,0
202002,4,W_Completeren aanvraag+START,21:06.1,11189,Normal,0
201987,8,W_Completeren aanvraag+COMPLETE,21:11.5,10889,Normal,0
198678,32,W_Nabellen incomplete dossiers+START,21:13.5,10972,Normal,0
199279,16,W_Nabellen offertes+START,21:22.8,11259,Normal,0
201845,4,W_Completeren aanvraag+START,21:23.3,10889,Normal,0
199279,17,O_SENT_BACK+COMPLETE,21:52.7,11259,Normal,0
199279,18,W_Valideren aanvraag+SCHEDULE,21:52.9,11259,Normal,0
199279,19,W_Nabellen offertes+COMPLETE,21:55.1,11259,Normal,0
202005,0,A_SUBMITTED+COMPLETE,22:00.5,112,Normal,0
202005,1,A_PARTLYSUBMITTED+COMPLETE,22:02.5,112,Normal,0
200596,17,W_Nabellen offertes+START,22:26.7,11259,Normal,0
202005,2,A_PREACCEPTED+COMPLETE,22:40.3,112,Normal,0
202005,3,W_Completeren aanvraag+SCHEDULE,22:40.7,112,Normal,0
200596,18,O_SENT_BACK+COMPLETE,22:53.0,11259,Normal,0
200596,19,W_Valideren aanvraag+SCHEDULE,22:53.2,11259,Normal,0
200596,20,W_Nabellen offertes+COMPLETE,22:54.4,11259,Normal,0
199726,14,W_Nabellen offertes+START,23:25.3,11259,Normal,0
199726,15,O_SENT_BACK+COMPLETE,23:38.9,11259,Normal,0
199726,16,W_Valideren aanvraag+SCHEDULE,23:39.0,11259,Normal,0
199726,17,W_Nabellen offertes+COMPLETE,23:40.5,11259,Normal,0
199875,13,W_Nabellen offertes+COMPLETE,23:57.3,,Normal,0
199771,12,W_Nabellen offertes+START,24:04.7,,Normal,0
196258,33,O_ACCEPTED+COMPLETE,24:11.4,10138,Normal,0
196258,34,A_ACTIVATED+COMPLETE,24:11.4,10138,Normal,0
196258,36,A_REGISTERED+COMPLETE,24:11.4,10138,Normal,0
196258,35,A_APPROVED+COMPLETE,24:11.4,10138,Normal,0
202008,0,A_SUBMITTED+COMPLETE,24:15.4,112,Normal,0
202008,1,A_PARTLYSUBMITTED+COMPLETE,24:16.3,112,Normal,0
196258,37,W_Valideren aanvraag+COMPLETE,24:19.0,10138,Normal,0
198678,33,W_Nabellen incomplete dossiers+COMPLETE,24:28.7,10972,Normal,0
197219,18,W_Nabellen offertes+START,24:29.2,11259,Normal,0
197219,19,O_SENT_BACK+COMPLETE,24:44.2,11259,Normal,0
197219,24,W_Valideren aanvraag+SCHEDULE,24:44.4,11259,Rework,1
197219,20,W_Valideren aanvraag+SCHEDULE,24:44.4,11259,Normal,0
197219,21,W_Nabellen offertes+COMPLETE,24:45.6,11259,Normal,0
197219,25,W_Nabellen offertes+COMPLETE,24:45.6,11259,Rework,1
202008,2,A_PREACCEPTED+COMPLETE,24:46.5,112,Normal,0
202008,3,W_Completeren aanvraag+SCHEDULE,24:46.9,112,Normal,0
199788,19,W_Nabellen offertes+START,25:40.0,11259,SkipSequence,1
199788,20,O_SENT_BACK+COMPLETE,25:56.4,11259,SkipSequence,1
199788,21,W_Valideren aanvraag+SCHEDULE,25:56.6,11259,SkipSequence,1
199788,22,W_Nabellen offertes+COMPLETE,25:57.8,11259,SkipSequence,1
198235,76,W_Valideren aanvraag+START,25:59.1,10138,Normal,0
199735,16,W_Nabellen offertes+START,26:19.1,11259,Normal,0
199735,17,O_SENT_BACK+COMPLETE,26:32.4,11259,Normal,0
199735,18,W_Valideren aanvraag+SCHEDULE,26:32.6,11259,Normal,0
199735,19,W_Nabellen offertes+COMPLETE,26:34.0,11259,Normal,0
195374,56,W_Valideren aanvraag+START,26:42.7,10972,Normal,0
202002,5,A_ACCEPTED+COMPLETE,26:50.7,11189,Normal,0
201692,7,A_ACCEPTED+COMPLETE,27:39.7,11169,Normal,0
202002,7,O_SELECTED+COMPLETE,28:25.6,11189,Normal,0
202002,6,A_FINALIZED+COMPLETE,28:25.6,11189,Normal,0
196225,30,W_Valideren aanvraag+COMPLETE,28:25.6,11289,Normal,0
202002,8,O_CREATED+COMPLETE,28:26.6,11189,Normal,0
202002,9,O_SENT+COMPLETE,28:26.6,11189,Normal,0
202002,10,W_Nabellen offertes+SCHEDULE,28:26.7,11189,Normal,0
202002,11,W_Completeren aanvraag+COMPLETE,28:27.8,11189,Normal,0
199432,40,W_Valideren aanvraag+START,28:50.7,11289,Normal,0
199432,41,W_Valideren aanvraag+COMPLETE,28:52.3,11289,Normal,0
202002,12,W_Nabellen offertes+START,28:54.5,11189,Normal,0
197665,22,W_Nabellen incomplete dossiers+COMPLETE,29:54.2,10913,Early,1
202002,13,W_Nabellen offertes+COMPLETE,30:07.8,11189,Normal,0
199432,42,W_Valideren aanvraag+START,30:56.6,11289,Normal,0
201716,16,W_Nabellen offertes+START,31:27.2,10861,Normal,0
201845,5,W_Completeren aanvraag+COMPLETE,31:28.2,10889,Normal,0
